accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Home_or_apt,room_type_Privateroom,room_type_Sharedroom
3,1,2,1,1,1,52.35205334,4.849117569,5,0,4.555059536,1,0,1,0,0
2,1,1,1,1,1,52.36831763,4.874293338,1,28,2.089947659,1,0,1,0,0
4,1,2,1,2,1,52.40845546,4.902206778,3,1,3.257681051,1,0,1,0,0
4,1,2,1,2,1,52.3447416,4.89844056,3,0,3.828561005,1,0,1,0,0
2,1,0,3,1,3,52.38101226,4.886546024,2,11,0.897203207,0,1,0,1,0
4,2.5,3,91,1,103,52.35426301,4.867090231,2,0,3.533824918,0,1,1,0,0
2,1,1,1,1,1,52.3597086,4.942999251,1,24,3.663959151,1,0,0,1,0
2,1,1,1,2,1,52.36233443,4.890354136,3,7,1.971614058,1,0,1,0,0
2,2,1,1,1,1,52.35662015,4.925065578,1,0,3.052087343,1,0,0,1,0
4,1,3,1,2,1,52.36164758,4.85082505,2,1,3.830835577,1,0,1,0,0
4,1,1,28,2,36,52.38266955,4.878804486,2,0,1.451608741,1,0,1,0,0
2,1,1,2,1,2,52.37302728,4.912044635,2,55,1.095930824,0,1,0,1,0
2,1,1,1,1,1,52.36422169,4.862961782,3,1,2.981355646,1,0,1,0,0
2,1,1,1,1,1,52.35405179,4.889300784,10,1,2.876704495,1,0,0,1,0
3,1,1,1,1,1,52.38086092,4.869776694,3,107,2.020106658,1,0,1,0,0
4,1.5,2,1,1,1,52.36829417,4.853458534,4,1,3.345640236,1,0,1,0,0
4,1.5,1,4,2,8,52.37677875,4.903175862,1,5,0.369151964,1,0,1,0,0
1,1,1,1,1,1,52.36783613,4.904006222,5,24,1.299212367,0,1,1,0,0
2,1,1,1,1,1,52.381598,4.88867595,2,11,0.77710735,1,0,1,0,0
3,1,2,2,2,2,52.34626652,4.862329311,3,2,4.441125058,1,0,1,0,0
2,1,2,1,1,1,52.3759198,4.891267493,3,2,0.662314227,1,0,1,0,0
4,1,2,1,1,1,52.3612576,4.982402116,3,128,5.971697321,0,1,1,0,0
2,1,1,1,2,1,52.37385201,4.829023557,2,15,4.81301674,1,0,0,1,0
2,1,1,1,1,1,52.36675873,4.866207208,3,6,2.643614851,1,0,0,1,0
2,2,1,1,1,1,52.383667,4.847544761,3,3,3.554499517,1,0,0,1,0
4,1.5,2,1,2,1,52.37713012,4.882673848,3,71,1.159534506,1,0,1,0,0
2,1,1,1,1,1,52.35052361,4.888942781,4,35,3.263980313,1,0,1,0,0
2,1.5,1,1,1,1,52.35573767,4.82684526,2,2,5.572091097,1,0,0,1,0
2,1,1,1,1,1,52.36594877,4.90628173,6,13,1.542988836,1,0,0,1,0
3,1,1,1,2,1,52.3633484,4.879372438,4,13,2.225011775,1,0,1,0,0
1,1,1,1,1,1,52.3670588,4.841882485,7,0,4.130451689,1,0,0,1,0
3,1,2,1,2,1,52.3621347,4.857330759,3,68,3.427920581,1,0,1,0,0
1,1,1,1,1,1,52.37005206,4.935033108,1,4,2.620035999,1,0,0,1,0
4,1.5,2,1,3,3,52.35160497,4.831910317,2,14,5.512486895,1,0,1,0,0
4,1,1,1,2,1,52.38650641,4.870496177,2,64,2.124397489,0,1,1,0,0
2,1,1,6,2,6,52.31015162,5.000695871,1,11,10.30128958,1,0,0,1,0
3,1,0,2,1,2,52.37363493,4.8585089,3,9,2.843883201,1,0,1,0,0
1,1,1,4,1,5,52.35797251,4.911297188,2,75,2.491367026,1,0,0,1,0
4,1,1,1,2,1,52.37433432,4.892468761,2,59,0.71701341,1,0,1,0,0
2,2,1,1,1,1,52.35785044,4.915170129,1,4,2.600627115,1,0,1,0,0
2,1,1,1,1,1,52.36866966,4.928800169,3,0,2.310074195,1,0,1,0,0
6,2,5,2,5,2,52.3548448,4.989747436,2,11,6.698794862,1,0,1,0,0
2,1,2,1,1,1,52.35557581,4.909170176,2,9,2.705950315,0,1,1,0,0
3,1,1,1,1,1,52.36508283,4.865353942,2,9,2.793278417,1,0,1,0,0
2,1,1,2,1,2,52.35579888,4.997742644,1,121,7.159186941,1,0,0,1,0
2,1,1,3,1,3,52.37176986,4.878352948,1,0,1.650588894,1,0,1,0,0
4,1,2,3,2,5,52.36869119,4.887111102,7,14,1.435084982,1,0,1,0,0
3,1,0,25,1,25,52.36485987,4.938237642,2,0,3.076917011,0,1,1,0,0
5,1,3,1,5,1,52.38220384,4.872309331,3,2,1.8699763,1,0,1,0,0
4,1,2,1,4,1,52.36771996,4.907278305,2,29,1.381224314,1,0,1,0,0
6,2,3,9,4,10,52.36980206,4.880627912,3,7,1.647831307,1,0,1,0,0
2,1,1,1,1,1,52.36513247,4.908371799,2,20,1.675679507,1,0,1,0,0
2,1,1,2,1,2,52.32740239,4.870902311,2,22,6.071831659,1,0,0,1,0
2,1,1,1,2,1,52.36856371,4.860196461,5,17,2.911901555,1,0,1,0,0
2,1,1,1,1,1,52.36896992,4.870909156,4,4,2.243602809,1,0,1,0,0
4,1,2,3,2,3,52.37942598,4.893338933,2,12,0.414089035,1,0,1,0,0
2,1,1,1,1,1,52.36101675,4.899706692,3,2,2.019480051,1,0,1,0,0
4,1,2,1,1,1,52.36387892,4.85318001,2,1,3.569494108,1,0,1,0,0
2,1,1,1,1,1,52.36662102,4.867203027,2,0,2.594460418,1,0,1,0,0
2,0.5,1,1,1,1,52.34367582,4.863882863,1,129,4.625319968,0,1,0,1,0
2,1,1,1,1,1,52.36884291,4.895324394,1,17,1.182985268,1,0,1,0,0
2,1.5,1,1,2,1,52.37968161,4.877816697,186,2,1.467207195,1,0,1,0,0
2,1,1,1,2,1,52.38094693,4.873473508,4,40,1.771579887,1,0,1,0,0
5,1,2,1,4,1,52.37862464,4.879444965,2,47,1.35719962,1,0,1,0,0
2,1,1,1,1,1,52.35166639,4.850874939,3,3,4.495535191,1,0,1,0,0
2,1.5,1,1,2,1,52.38426028,4.888195078,1,83,0.947860497,1,0,1,0,0
2,1,0,50,1,106,52.35715193,4.7535129,3,0,10.19909758,0,1,1,0,0
3,1,1,1,2,1,52.38351266,4.875730763,5,40,1.677876357,1,0,1,0,0
4,1,1,1,3,2,52.37832307,4.89319678,2,46,0.433708573,1,0,1,0,0
2,1,1,1,2,1,52.32296952,4.982348076,2,1,8.408727886,0,1,1,0,0
4,1,2,1,4,1,52.35393293,4.886508093,2,49,2.94037601,1,0,1,0,0
2,2,1,2,1,2,52.35210117,4.90322705,2,3,3.021138596,1,0,0,1,0
2,1,0,1,1,1,52.34259631,4.799252387,1,75,7.921692551,1,0,0,1,0
2,1,1,1,1,1,52.34896871,4.913419787,2,14,3.489813369,1,0,1,0,0
2,1,1,2,1,2,52.35375961,4.915554905,2,7,3.030245128,1,0,1,0,0
4,1.5,3,1,1,1,52.35725088,4.914021322,4,3,2.631213805,1,0,1,0,0
12,1.5,2,5,4,5,52.39370089,4.910760533,2,0,1.786348934,1,0,1,0,0
2,1,0,1,1,1,52.37388491,4.880162949,3,19,1.433863642,1,0,1,0,0
3,1.5,2,1,2,1,52.35656431,4.893221553,4,8,2.549229101,1,0,1,0,0
2,1,1,1,1,1,52.36047416,4.86625578,3,2,3.064579961,1,0,0,1,0
4,1,2,1,2,1,52.35481429,4.900201176,3,16,2.709146615,1,0,1,0,0
5,1,3,1,1,1,52.3590668,4.857040493,7,0,3.643148737,1,0,1,0,0
2,3,1,1,1,1,52.3721022,4.860468237,1,3,2.758051318,1,0,0,1,0
3,1,1,2,1,2,52.37190977,4.854008288,2,82,3.185879945,1,0,0,1,0
4,1.5,2,2,2,2,52.35462294,4.892434935,2,275,2.770871896,0,1,0,1,0
8,1,2,8,6,8,52.36699947,4.880449377,2,23,1.869018465,0,1,1,0,0
2,1,1,1,1,1,52.39009269,4.879389212,2,1,1.820988847,1,0,1,0,0
6,2.5,3,2,1,2,52.36330095,4.857938377,2,1,3.322978869,1,0,1,0,0
4,1,3,1,4,1,52.36204787,4.977544237,4,0,5.631706923,1,0,1,0,0
3,1,1,1,2,1,52.36327792,4.941360558,1,10,3.349481051,1,0,1,0,0
2,1,1,1,1,1,52.36767921,4.86816343,2,13,2.477054002,1,0,1,0,0
2,1,1,1,2,1,52.32767588,4.859687402,2,0,6.328157449,1,0,0,1,0
2,1,1,2,1,2,52.36935703,4.870349437,1,1,2.255274345,1,0,0,1,0
2,1,1,1,1,1,52.38444332,4.891907547,3,74,0.775466691,1,0,1,0,0
2,1,1,1,1,1,52.36256795,4.870077971,2,7,2.716177757,1,0,1,0,0
8,2,4,1,4,1,52.37194771,4.871825441,2,11,2.038322162,1,0,1,0,0
4,1,2,1,2,1,52.35658894,4.896893551,2,17,2.517328635,1,0,1,0,0
4,1.5,2,1,1,1,52.37365848,4.867522373,2,3,2.250193376,1,0,1,0,0
2,1,1,1,1,1,52.38113317,4.847156296,10,0,3.552521839,1,0,1,0,0
2,1,1,1,1,1,52.35097378,4.906665449,2,0,3.173616544,1,0,1,0,0
3,1,2,1,1,1,52.34320046,4.909436552,4,4,4.056461605,1,0,1,0,0
2,1,2,1,1,1,52.35518226,4.852921101,3,0,4.13233099,1,0,1,0,0
3,1,1,1,1,1,52.3571329,4.9074369,3,1,2.510460778,1,0,1,0,0
3,1,1,1,1,1,52.37093878,4.876535074,5,61,1.803664238,1,0,1,0,0
2,1,1,1,1,1,52.37284565,4.896738676,2,0,0.728183023,1,0,0,1,0
6,1.5,3,1,4,1,52.35647436,4.898864712,7,2,2.524458936,1,0,1,0,0
4,1.5,2,1,2,1,52.36285609,4.932431695,3,3,2.882242123,1,0,1,0,0
2,1,1,1,1,1,52.36970531,4.853435202,5,0,3.293593612,1,0,1,0,0
2,1,1,1,2,1,52.38806819,4.928151532,2,8,2.183679969,1,0,1,0,0
4,1,2,1,2,1,52.37627533,4.87167838,3,41,1.910284756,1,0,1,0,0
1,2,1,1,1,1,52.37957524,4.875062291,1,0,1.653587248,1,0,0,1,0
2,1,1,1,1,1,52.35477383,4.887776303,2,27,2.82603925,1,0,1,0,0
2,1,1,2,1,2,52.3758844,4.892521507,3,0,0.595442187,1,0,0,1,0
2,1,1,1,1,1,52.36391926,4.913280464,3,2,1.939642906,1,0,1,0,0
6,2.5,2,3,4,3,52.3673738,4.889960652,3,10,1.461740581,1,0,0,1,0
2,1,1,1,1,1,52.34448972,4.908168723,4,4,3.901285196,0,1,1,0,0
4,1,1,3,1,3,52.37874653,4.848517659,2,5,3.45404447,0,1,1,0,0
1,1,1,1,1,3,52.35215836,4.85620496,1,14,4.198315304,1,0,0,1,0
2,1,1,1,1,1,52.38048571,4.886235151,3,58,0.90664393,1,0,0,1,0
2,1,1,1,2,1,52.36575467,4.868527157,3,17,2.573853459,1,0,1,0,0
4,1,1,1,2,1,52.36548354,4.896769344,2,18,1.533688863,1,0,1,0,0
2,1,1,3,2,3,52.37950914,4.893528816,2,45,0.401947263,1,0,1,0,0
2,1,1,1,1,1,52.37357469,4.846708283,1,19,3.63064897,1,0,1,0,0
2,1,1,1,1,1,52.36079366,4.790790126,2,0,7.649325303,1,0,1,0,0
3,2,2,1,1,1,52.35148064,4.856273362,2,1,4.249340009,1,0,1,0,0
4,1,2,1,1,1,52.33654146,4.912173303,21,0,4.817466692,1,0,1,0,0
4,1,2,2,1,2,52.3669295,4.906885105,3,12,1.453173645,1,0,1,0,0
4,1.5,2,1,2,2,52.37149468,4.892493436,2,110,0.976006417,1,0,0,1,0
2,1,1,1,1,1,52.37416592,4.846271587,1,4,3.649187174,1,0,1,0,0
2,1,1,1,1,1,52.35734632,4.912887429,3,2,2.593313279,1,0,0,0,1
4,1,2,9,2,9,52.34151438,4.90232959,30,21,4.191214902,1,0,1,0,0
5,1.5,2,1,3,1,52.39447916,4.916217639,3,0,2.045294091,1,0,1,0,0
4,2,2,38,1,43,52.37826261,4.890480323,7,26,0.615835644,1,0,1,0,0
4,1,2,1,1,1,52.37351452,4.871618593,2,10,1.989344323,0,1,1,0,0
4,2,1,2,1,2,52.35390232,4.804860933,1,0,7.005223896,1,0,1,0,0
2,1,1,1,1,1,52.36178548,4.906886101,3,5,1.999019259,1,0,1,0,0
3,1,1,1,2,1,52.36685956,4.853503787,1,1,3.40380931,1,0,1,0,0
2,1,1,1,1,1,52.383565,4.873264109,2,12,1.840337138,1,0,1,0,0
4,1,2,1,2,1,52.39608042,4.918613201,2,2,2.28382725,1,0,1,0,0
2,1,1,1,1,1,52.37719522,4.871870702,2,5,1.882661591,1,0,0,1,0
2,1,1,1,2,1,52.37478123,4.874280253,3,5,1.775088596,1,0,1,0,0
2,1,0,2,1,2,52.36500867,4.884286705,2,8,1.881172597,1,0,1,0,0
3,1,1,2,2,2,52.36373559,4.872269069,2,227,2.518935322,1,0,1,0,0
3,1,1,1,2,1,52.36316421,4.983995186,4,1,6.007403047,1,0,1,0,0
4,1.5,2,1,1,1,52.34770769,5.008479476,3,1,8.185152188,1,0,1,0,0
1,1,1,1,1,1,52.34436008,4.868911132,13,1,4.389676656,1,0,0,1,0
6,1,3,1,1,1,52.34429169,4.907310262,2,0,3.914655844,1,0,1,0,0
2,1,1,2,1,2,52.32631522,4.880756621,1,1,6.010768884,1,0,0,1,0
3,1.5,1,3,2,3,52.3712528,4.935956584,2,10,2.630176555,1,0,0,1,0
2,1,1,1,1,0,52.35862337,4.927951293,2,5,2.994578855,1,0,0,1,0
2,1,1,1,1,1,52.38372188,4.873208153,2,23,1.848668932,1,0,1,0,0
2,1,1,1,1,1,52.3517145,4.997819246,1,0,7.341179077,1,0,0,1,0
2,1,1,1,1,1,52.3307278,4.885146136,3,5,5.471836235,1,0,1,0,0
2,1,1,1,1,1,52.40889984,4.966513716,2,4,5.62085128,1,0,0,1,0
4,2,2,91,4,103,52.40742808,4.930222757,2,3,3.76928902,0,1,1,0,0
2,1,1,1,2,1,52.38055541,4.856670703,1,9,2.904546925,1,0,1,0,0
2,1,1,1,1,1,52.35256107,4.90325007,1,8,2.970357002,1,0,1,0,0
4,1,2,1,4,1,52.34355376,4.858551134,7,2,4.835022459,1,0,1,0,0
2,1,1,1,1,1,52.35463335,4.889350583,3,0,2.813167591,1,0,1,0,0
3,1,2,1,1,1,52.35392335,4.87855626,3,0,3.144704406,1,0,1,0,0
2,1,1,1,1,1,52.35623848,4.899513733,2,6,2.550384773,1,0,1,0,0
4,1,1,1,2,1,52.3615659,4.885996321,2,2,2.160108952,1,0,1,0,0
2,1,1,1,2,1,52.35408511,4.912887311,1,7,2.935294826,1,0,1,0,0
2,1,1,1,2,1,52.37187134,4.880777317,3,0,1.504214663,0,1,1,0,0
2,1,1,1,1,1,52.3462816,4.890730058,2,1,3.704199315,1,0,1,0,0
2,1,1,1,1,1,52.36318871,4.901312227,2,4,1.782608838,1,0,1,0,0
2,1,0,1,1,1,52.36456676,4.935943243,2,7,2.962566024,1,0,1,0,0
4,1,2,1,1,1,52.36291481,4.843762281,4,0,4.187592255,1,0,1,0,0
2,1,1,1,1,1,52.36651085,4.866266353,2,4,2.65471552,1,0,1,0,0
2,1,1,1,1,1,52.38013698,4.847191911,2,4,3.545135945,1,0,1,0,0
2,1,0,50,1,106,52.3424224,4.904975273,2,0,4.102980205,1,0,1,0,0
2,1,1,1,1,1,52.36502688,4.919621625,2,1,2.08643279,1,0,1,0,0
2,1,1,1,1,1,52.38491345,4.885661143,3,22,1.130060169,1,0,1,0,0
6,1,3,1,1,1,52.37437873,4.877892944,1,5,1.555812299,1,0,1,0,0
2,1.5,2,1,2,1,52.35605574,4.898818975,14,1,2.571021884,1,0,1,0,0
4,1,2,1,2,1,52.41576682,4.884025153,3,10,4.19679902,1,0,1,0,0
2,1,1,1,1,1,52.35698535,4.909966105,2,8,2.568842071,1,0,1,0,0
4,1,2,1,4,1,52.34819067,4.850609324,2,52,4.779284506,1,0,1,0,0
4,1,1,1,4,1,52.35356398,4.854957114,3,7,4.149151771,1,0,1,0,0
2,1,1,1,1,1,52.36696356,4.865295823,4,24,2.684935549,1,0,1,0,0
2,1,1,1,1,1,52.38386611,4.855632259,2,9,3.016025713,1,0,1,0,0
3,1,1,1,2,1,52.2914624,4.982387696,2,3,11.25901267,1,0,0,1,0
2,1,1,1,2,1,52.3814866,4.887215142,3,6,0.867077504,1,0,1,0,0
4,1,0,8,1,16,52.37401901,4.895489997,2,12,0.633676221,1,0,1,0,0
2,1,1,1,1,1,52.3621423,4.864602701,3,1,3.028575365,1,0,1,0,0
2,0.5,1,3,1,3,52.36607733,4.870284631,2,9,2.456246574,0,1,0,1,0
3,1,1,3,2,3,52.37917192,4.891934915,2,63,0.508496256,1,0,1,0,0
2,1,1,5,1,5,52.36296203,4.87941844,1,1,2.257256733,1,0,0,1,0
4,2,4,1,3,1,52.37024048,4.866835549,2,12,2.424617169,1,0,1,0,0
2,1,1,1,2,1,52.37680084,4.849566887,2,27,3.392989381,0,1,0,1,0
4,1,1,1,1,1,52.36332296,4.865016183,2,4,2.925827559,1,0,1,0,0
2,1,0,1,1,1,52.33875417,4.91927676,3,1,4.690836959,1,0,1,0,0
4,1,2,1,4,1,52.39668611,4.91462585,2,2,2.200581616,1,0,1,0,0
2,1,1,1,1,1,52.35100652,4.847405047,3,3,4.719205993,1,0,1,0,0
4,1,3,1,1,1,52.37304899,4.902186108,4,1,0.707445989,1,0,1,0,0
2,1,1,1,1,1,52.37814182,4.87461748,5,0,1.687248522,1,0,1,0,0
1,1,1,1,1,1,52.36098829,4.854916503,1,1,3.634909362,1,0,0,1,0
3,1,1,1,1,1,52.38740463,4.879621679,2,180,1.624450652,0,1,0,1,0
2,1,1,1,1,1,52.37175576,4.858022795,6,6,2.928065306,1,0,1,0,0
4,1,1,1,2,1,52.34668568,4.808541992,2,35,7.147464329,1,0,1,0,0
4,1,2,1,2,1,52.35398861,4.908982088,2,26,2.87440797,1,0,1,0,0
2,1,1,1,1,1,52.36421599,4.907679754,2,217,1.755474239,1,0,0,1,0
2,1,1,1,1,1,52.39033181,4.880769748,14,0,1.770674686,1,0,0,1,0
2,1,1,1,1,1,52.37235626,4.849578237,2,2,3.466180951,0,1,1,0,0
2,1,0,50,1,106,52.36016676,4.890146466,3,0,2.205717288,1,0,0,1,0
4,1,2,42,2,43,52.3555314,4.899316004,2,14,2.628964631,1,0,1,0,0
2,1,1,1,1,1,52.35286242,4.89363854,1,6,2.951828529,1,0,0,1,0
2,1,1,1,1,1,52.3473983,4.848123523,2,37,4.960069246,1,0,1,0,0
4,1,2,1,2,1,52.36869786,4.886850762,2,8,1.444844882,1,0,1,0,0
4,1,2,1,2,1,52.3762955,4.896156149,1,185,0.390821259,0,1,0,1,0
4,1,1,2,2,2,52.34600148,4.892913571,1,9,3.714391891,1,0,0,1,0
2,2,1,2,2,2,52.37512195,4.882820809,2,115,1.214053566,0,1,0,1,0
2,1,1,6,1,6,52.37115611,4.897349178,3,19,0.903759089,1,0,0,1,0
2,1,1,42,2,43,52.3741037,4.873661221,2,14,1.837245785,1,0,1,0,0
2,2.5,1,1,1,1,52.35652424,4.887779507,1,3,2.639787603,1,0,0,1,0
3,1,1,4,2,4,52.3849817,4.893257267,3,14,0.767939449,0,1,0,1,0
2,1,1,1,2,1,52.37099149,4.869884272,2,5,2.201756912,1,0,1,0,0
4,1.5,2,3,2,3,52.37141662,4.883878396,3,2,1.363530078,0,1,1,0,0
3,1,2,1,1,1,52.37473079,4.846171972,3,2,3.646786193,1,0,1,0,0
2,1,1,1,1,1,52.41045438,4.901443918,2,4,3.477049469,1,0,1,0,0
3,1,2,3,2,3,52.37932936,4.869655708,1,128,2.019846818,0,1,0,1,0
2,1,1,1,1,1,52.36106754,4.867406111,2,15,2.962498982,1,0,1,0,0
2,1,0,1,1,1,52.35495973,4.892475278,2,10,2.733533314,1,0,1,0,0
2,1,1,2,1,2,52.33250511,4.881155657,2,15,5.33397098,1,0,1,0,0
2,2,1,1,1,1,52.37495321,4.878418158,2,2,1.501167697,1,0,1,0,0
1,1,1,1,1,1,52.3449773,4.888094599,1,1,3.87883233,1,0,0,1,0
2,1,1,1,1,1,52.37259144,4.894044501,2,22,0.819173468,1,0,1,0,0
2,1,1,1,1,1,52.36672208,4.896143853,4,19,1.403223459,1,0,1,0,0
2,1,1,1,1,1,52.35868642,4.861103091,4,0,3.457422893,0,1,1,0,0
4,1,2,1,2,1,52.37558334,4.944845217,2,3,3.10671956,1,0,1,0,0
4,2,3,1,4,1,52.37351065,4.938894263,3,72,2.750499543,1,0,1,0,0
5,2,3,1,4,1,52.38949289,4.928129736,5,5,2.258334028,1,0,1,0,0
2,1,1,1,1,1,52.39111798,4.878177334,3,42,1.958382866,1,0,1,0,0
2,1,1,1,1,1,52.37612076,4.876092199,3,8,1.619526905,1,0,1,0,0
4,1,1,1,2,1,52.38891924,4.881228675,3,16,1.641161492,1,0,1,0,0
2,1,0,1,1,1,52.32538729,4.94820107,1,12,6.833975346,1,0,1,0,0
4,1,3,1,1,1,52.40873922,4.935103489,2,2,4.07857597,1,0,1,0,0
8,1.5,3,2,2,3,52.35141414,4.909383491,1,91,3.159503648,1,0,1,0,0
4,1,1,2,2,2,52.37409201,4.879104119,2,15,1.490736131,1,0,0,1,0
2,1,1,1,1,1,52.37236493,4.850561721,2,6,3.400898261,1,0,0,1,0
4,1,0,1,2,1,52.37628445,4.845538515,2,8,3.670106353,1,0,1,0,0
2,1,1,1,2,1,52.37689507,4.893527744,2,33,0.47470449,0,1,0,1,0
2,1,1,1,1,1,52.35414482,4.918296288,2,0,3.063315062,0,1,1,0,0
2,1,1,1,1,1,52.34939629,4.891561812,2,57,3.353504823,1,0,0,1,0
4,1,1,7,2,7,52.37192376,4.87416627,3,0,1.894590386,0,1,1,0,0
2,1,1,1,1,1,52.38200466,4.886769745,3,5,0.914062117,0,1,1,0,0
2,1,0,1,1,1,52.36068172,4.863220935,3,0,3.203994776,1,0,1,0,0
4,1,2,2,2,2,52.34347196,4.864303517,2,19,4.62990426,1,0,1,0,0
8,1,4,1,1,1,52.3447121,4.797491172,4,2,7.907807884,1,0,1,0,0
4,1,1,1,3,1,52.35156604,4.936598205,2,83,3.972779648,1,0,1,0,0
2,1,1,1,1,2,52.36581533,4.882004393,3,1,1.89907475,0,1,1,0,0
4,1,2,1,2,1,52.38388865,4.966102572,3,3,4.552441936,0,1,1,0,0
2,1,1,28,1,29,52.36633229,4.865934716,4,13,2.68432411,1,0,1,0,0
2,1,1,3,1,3,52.36812676,4.886058622,7,44,1.527812008,1,0,1,0,0
2,1,1,2,1,2,52.38964337,4.89015999,1,13,1.32100723,1,0,0,1,0
1,1,1,1,1,1,52.35059766,4.887218285,1,13,3.283513619,1,0,0,1,0
4,1,2,1,2,1,52.37101798,4.940567958,2,2,2.934760013,1,0,0,1,0
3,1,2,1,2,1,52.35760484,4.91944607,2,0,2.756317539,1,0,1,0,0
3,1.5,2,1,2,1,52.35246969,5.007519451,3,0,7.912555731,1,0,1,0,0
2,1,1,1,1,1,52.37710873,4.849093076,1,10,3.422540482,1,0,1,0,0
2,1,1,1,1,1,52.39020246,4.886178899,4,8,1.518476418,1,0,1,0,0
2,1,1,1,1,1,52.37723907,4.848882589,2,2,3.435837633,1,0,1,0,0
2,1,1,1,1,1,52.37125429,4.93177275,3,6,2.364628165,1,0,1,0,0
2,1,1,1,1,1,52.3691203,4.850232572,2,5,3.520274168,1,0,1,0,0
4,1,3,1,1,1,52.34816998,4.908333241,6,5,3.4995255,1,0,1,0,0
2,1,1,1,1,1,52.37077649,4.849639253,2,2,3.504888881,1,0,1,0,0
2,1,1,1,1,1,52.36330823,4.8565848,3,19,3.400709197,0,1,0,1,0
2,1.5,1,1,1,1,52.37020176,4.936358988,1,6,2.696973089,1,0,0,1,0
2,1,1,1,1,1,52.38045259,4.85636022,2,0,2.925012125,1,0,1,0,0
4,1.5,3,1,1,1,52.38463357,4.847570321,5,54,3.569373948,1,0,1,0,0
2,1,1,1,1,1,52.37357345,4.882401104,1,9,1.313049547,1,0,1,0,0
4,1,2,28,1,29,52.36365533,4.808041162,3,9,6.436263709,1,0,1,0,0
2,1,0,1,1,1,52.38062396,4.885613728,3,1,0.950739337,1,0,1,0,0
7,3.5,5,3,4,3,52.36236371,4.86776835,5,4,2.847929384,1,0,1,0,0
4,2.5,2,1,2,2,52.35935098,4.876721556,5,50,2.689605875,1,0,1,0,0
4,1,2,1,2,1,52.36613095,4.864507674,2,2,2.778392292,1,0,1,0,0
2,1,1,1,1,1,52.3532546,4.911468281,4,16,2.995470838,1,0,1,0,0
4,1,0,1,2,1,52.41320463,4.885024006,2,107,3.904189194,1,0,0,1,0
4,1,2,1,1,2,52.37231338,4.821000217,3,2,5.375300107,1,0,1,0,0
2,1,1,1,1,2,52.38290153,4.849319265,3,5,3.424102181,1,0,0,1,0
2,1,1,1,1,1,52.36388388,4.850018054,3,66,3.759226525,1,0,1,0,0
4,1,1,1,2,1,52.38040608,4.860787433,2,12,2.624814779,1,0,1,0,0
2,1,1,1,2,1,52.33921274,4.893759462,3,19,4.459010087,1,0,1,0,0
3,1,1,13,1,16,52.34463523,4.858455496,1,3,4.740879887,1,0,1,0,0
4,1.5,2,1,3,1,52.35274803,4.849288058,3,2,4.495544168,1,0,1,0,0
4,1,1,4,2,4,52.35708912,4.907156302,2,35,2.511167884,1,0,0,1,0
2,1,1,1,1,1,52.35383295,4.884105064,1,7,3.003471894,1,0,0,1,0
2,1,1,1,1,1,52.3809368,4.833638774,3,19,4.467113705,1,0,1,0,0
4,1,1,1,1,1,52.34923914,4.847804061,3,7,4.832152835,1,0,1,0,0
2,1,1,1,1,1,52.37835046,4.824576288,7,2,5.078629306,0,1,1,0,0
2,1,1,1,1,1,52.37190374,4.896804719,2,4,0.828948474,1,0,1,0,0
2,1,1,1,1,1,52.36200397,4.928306229,2,7,2.735880468,1,0,1,0,0
4,1.5,2,1,4,1,52.35330834,4.887890928,3,97,2.980684506,1,0,1,0,0
3,1,1,1,2,1,52.3411247,4.84762403,2,85,5.500270084,1,0,0,1,0
2,1,1,10,1,10,52.37545951,4.892851349,1,38,0.609085232,1,0,0,1,0
4,1,2,1,1,1,52.36082227,4.86281419,3,1,3.215265158,1,0,1,0,0
4,1,2,2,1,2,52.36415799,4.937485537,4,11,3.075046702,1,0,1,0,0
4,1.5,1,3,2,3,52.37389117,4.877527628,2,0,1.598270202,1,0,1,0,0
4,1,1,1,2,1,52.37522994,4.826235544,2,5,4.984846531,0,1,1,0,0
4,1,2,1,2,1,52.34925073,4.889505182,2,26,3.394388672,1,0,1,0,0
3,1,1,1,2,1,52.35245506,4.889051304,2,7,3.053159697,1,0,1,0,0
2,1,1,1,1,1,52.37289248,4.847525879,2,4,3.59005099,1,0,1,0,0
2,1,1,3,1,3,52.37354844,4.867660794,2,23,2.244548116,1,0,0,1,0
4,1,2,1,2,1,52.35319132,4.898895709,2,2,2.889223548,1,0,1,0,0
6,2,3,1,4,1,52.34140086,4.895092396,3,0,4.209520688,1,0,1,0,0
4,1.5,2,3,1,3,52.38663731,4.930522572,1,0,2.265511381,1,0,1,0,0
8,1.5,2,2,2,2,52.36841079,4.893505723,3,4,1.263388503,1,0,0,1,0
4,1,2,1,1,2,52.34568374,4.868162968,1,41,4.285446015,1,0,1,0,0
1,1,1,1,1,1,52.3783668,4.850139608,2,37,3.34493237,1,0,0,1,0
2,1,1,1,1,1,52.35510249,4.901106591,3,4,2.679029623,1,0,1,0,0
4,1,2,1,2,1,52.32066742,4.905318351,1,69,6.515484631,1,0,1,0,0
2,1,1,1,1,1,52.360748,4.975163394,2,11,5.531903179,0,1,1,0,0
2,1,1,1,1,1,52.38816859,4.878914738,3,13,1.712360954,1,0,1,0,0
